epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
558,7246.19,0.53381,0.31864,0.85508,0.98512,0.94089,0.97915,0.85141,0.63157,0.31641,0.89737,0.00310712,0.00310712,0.00310712
559,7259.13,0.55979,0.33797,0.85224,0.98512,0.94093,0.97916,0.85207,0.63161,0.31653,0.89748,0.00309475,0.00309475,0.00309475
560,7272.04,0.54439,0.32304,0.85486,0.98512,0.94094,0.97918,0.85255,0.63133,0.31652,0.89728,0.00308238,0.00308238,0.00308238
561,7284.75,0.53642,0.31942,0.84894,0.98512,0.94093,0.97917,0.85165,0.63127,0.31626,0.89724,0.00307,0.00307,0.00307
562,7297.4,0.51948,0.31741,0.84644,0.98512,0.94088,0.97911,0.85237,0.6308,0.31647,0.89729,0.00305763,0.00305763,0.00305763
563,7310.19,0.55785,0.33102,0.85562,0.98512,0.94091,0.97869,0.85168,0.63111,0.31666,0.89737,0.00304525,0.00304525,0.00304525
564,7322.87,0.53589,0.31764,0.84771,0.98512,0.94082,0.97865,0.85208,0.63022,0.31602,0.89718,0.00303288,0.00303288,0.00303288
565,7335.62,0.56863,0.36047,0.86491,0.98512,0.9409,0.97867,0.85237,0.63052,0.31621,0.89729,0.0030205,0.0030205,0.0030205
566,7348.41,0.54205,0.32095,0.85636,0.98512,0.94092,0.97866,0.85171,0.63024,0.3165,0.8975,0.00300812,0.00300812,0.00300812
567,7361.38,0.53811,0.32225,0.8589,0.98512,0.94083,0.97867,0.85195,0.62995,0.31639,0.89757,0.00299575,0.00299575,0.00299575
568,7374.12,0.53273,0.3151,0.85069,0.98512,0.94086,0.97867,0.85199,0.62996,0.31682,0.89764,0.00298338,0.00298338,0.00298338
569,7386.71,0.53366,0.32112,0.85192,0.98512,0.94078,0.97869,0.8526,0.62954,0.31716,0.89767,0.002971,0.002971,0.002971
570,7399.52,0.54516,0.32135,0.85331,0.98561,0.94057,0.97871,0.85254,0.62935,0.31704,0.89768,0.00295862,0.00295862,0.00295862
571,7412.41,0.53714,0.32249,0.85448,0.98595,0.94057,0.97867,0.85284,0.62937,0.3174,0.89781,0.00294625,0.00294625,0.00294625
572,7425.31,0.55045,0.32481,0.86447,0.98645,0.94081,0.97865,0.85278,0.62875,0.31752,0.89754,0.00293388,0.00293388,0.00293388
573,7438.34,0.55724,0.32604,0.8573,0.98646,0.94096,0.97867,0.85301,0.62844,0.31697,0.89744,0.0029215,0.0029215,0.0029215
574,7451.35,0.54285,0.32617,0.85137,0.98646,0.94106,0.97868,0.85327,0.62797,0.31669,0.89729,0.00290912,0.00290912,0.00290912
575,7464.23,0.5513,0.32535,0.85936,0.98646,0.94118,0.97864,0.85347,0.62838,0.31707,0.89746,0.00289675,0.00289675,0.00289675
576,7476.95,0.53928,0.32189,0.85503,0.98646,0.94106,0.97865,0.8519,0.62836,0.31709,0.89734,0.00288438,0.00288438,0.00288438
577,7489.51,0.53954,0.31451,0.85367,0.98645,0.9409,0.97864,0.85429,0.62797,0.3171,0.89725,0.002872,0.002872,0.002872
578,7502.33,0.52422,0.31285,0.84904,0.98728,0.94057,0.97864,0.8544,0.62793,0.3179,0.89715,0.00285963,0.00285963,0.00285963
579,7514.97,0.51625,0.31434,0.85061,0.98645,0.94061,0.97862,0.85388,0.62787,0.31763,0.89726,0.00284725,0.00284725,0.00284725
580,7527.64,0.5325,0.31595,0.85745,0.98703,0.94057,0.97868,0.85388,0.62758,0.3173,0.8971,0.00283488,0.00283488,0.00283488
581,7540.47,0.53312,0.34363,0.84453,0.9851,0.93932,0.97784,0.85422,0.62686,0.31774,0.8969,0.0028225,0.0028225,0.0028225
582,7553.49,0.53463,0.31574,0.85491,0.98517,0.93928,0.97785,0.85453,0.62728,0.31763,0.89695,0.00281013,0.00281013,0.00281013
583,7566.39,0.51724,0.3095,0.84399,0.98645,0.94083,0.97868,0.85396,0.62721,0.31729,0.89711,0.00279775,0.00279775,0.00279775
584,7579.36,0.5444,0.32469,0.85427,0.9851,0.93941,0.9779,0.8543,0.62681,0.31737,0.89709,0.00278538,0.00278538,0.00278538
585,7592.5,0.53264,0.33996,0.84758,0.9851,0.9398,0.97794,0.85454,0.62686,0.31785,0.89717,0.002773,0.002773,0.002773
586,7606.1,0.52439,0.31323,0.84791,0.9851,0.93977,0.97761,0.85473,0.62712,0.31762,0.89722,0.00276063,0.00276063,0.00276063
587,7619.02,0.53095,0.32093,0.84821,0.9851,0.93975,0.97763,0.8547,0.62697,0.31794,0.89741,0.00274825,0.00274825,0.00274825
588,7631.85,0.52869,0.3115,0.85081,0.9851,0.93961,0.97757,0.85473,0.62647,0.3182,0.89723,0.00273588,0.00273588,0.00273588
589,7644.79,0.53431,0.3114,0.85845,0.9851,0.93946,0.97759,0.85412,0.62648,0.31823,0.89721,0.0027235,0.0027235,0.0027235
590,7657.46,0.52996,0.31967,0.84391,0.9851,0.93931,0.9775,0.85477,0.62661,0.31847,0.89728,0.00271113,0.00271113,0.00271113
591,7670.41,0.53488,0.32293,0.84888,0.9851,0.93939,0.97758,0.85443,0.62608,0.31808,0.89706,0.00269875,0.00269875,0.00269875
592,7683.34,0.53573,0.32629,0.85127,0.98512,0.93928,0.9775,0.85428,0.6258,0.31916,0.89703,0.00268637,0.00268637,0.00268637
593,7696.3,0.53468,0.31826,0.85211,0.98509,0.93928,0.97754,0.85482,0.62579,0.31883,0.89715,0.002674,0.002674,0.002674
594,7709.2,0.50992,0.3067,0.8445,0.98518,0.93928,0.9775,0.85473,0.6251,0.31898,0.89687,0.00266163,0.00266163,0.00266163
595,7722.12,0.51813,0.31543,0.844,0.98522,0.93928,0.97751,0.85422,0.625,0.31935,0.89693,0.00264925,0.00264925,0.00264925
596,7735.38,0.52916,0.31606,0.84956,0.98522,0.93928,0.97747,0.85441,0.62462,0.31989,0.89674,0.00263687,0.00263687,0.00263687
597,7748.71,0.52565,0.31226,0.84688,0.9851,0.93928,0.97747,0.85515,0.6242,0.31937,0.89665,0.0026245,0.0026245,0.0026245
598,7761.82,0.51415,0.3079,0.84694,0.98522,0.93928,0.97709,0.85386,0.62467,0.31962,0.89686,0.00261213,0.00261213,0.00261213
599,7774.73,0.52188,0.31342,0.85252,0.98516,0.93928,0.97746,0.85423,0.62432,0.31932,0.89674,0.00259975,0.00259975,0.00259975
600,7787.63,0.52087,0.31182,0.85018,0.98529,0.93928,0.97715,0.85498,0.62403,0.31929,0.89682,0.00258737,0.00258737,0.00258737
601,7800.19,0.52595,0.31467,0.84927,0.98522,0.93928,0.97719,0.85401,0.62393,0.32029,0.89667,0.002575,0.002575,0.002575
602,7812.84,0.51489,0.31265,0.84372,0.9851,0.93928,0.97718,0.85411,0.62388,0.32011,0.89669,0.00256263,0.00256263,0.00256263
603,7825.83,0.52974,0.32017,0.84751,0.9851,0.93928,0.97717,0.854,0.62355,0.31912,0.89661,0.00255025,0.00255025,0.00255025
604,7838.61,0.49944,0.30561,0.83353,0.9851,0.93928,0.97716,0.85424,0.62349,0.31941,0.89645,0.00253787,0.00253787,0.00253787
605,7851.25,0.5182,0.30919,0.84866,0.98485,0.93928,0.97714,0.85473,0.62324,0.3198,0.89651,0.0025255,0.0025255,0.0025255
606,7863.87,0.50663,0.30431,0.84985,0.98376,0.93932,0.97711,0.85467,0.62326,0.32046,0.89649,0.00251313,0.00251313,0.00251313
607,7876.38,0.52008,0.30901,0.84917,0.98371,0.94057,0.97709,0.8556,0.62274,0.32048,0.89645,0.00250075,0.00250075,0.00250075
608,7889.38,0.51389,0.31346,0.85016,0.98378,0.94056,0.97706,0.85518,0.62271,0.32017,0.89638,0.00248837,0.00248837,0.00248837
609,7902.37,0.50127,0.30295,0.84584,0.98338,0.94057,0.97708,0.85541,0.62252,0.32043,0.89642,0.002476,0.002476,0.002476
610,7915.09,0.5116,0.31122,0.83964,0.98335,0.94057,0.97707,0.8555,0.62263,0.32035,0.89655,0.00246363,0.00246363,0.00246363
611,7928.05,0.51034,0.31711,0.83936,0.98295,0.94057,0.97714,0.8555,0.62205,0.32061,0.89636,0.00245125,0.00245125,0.00245125
612,7940.99,0.53093,0.32233,0.85198,0.98306,0.94057,0.97716,0.85545,0.62193,0.32122,0.89641,0.00243887,0.00243887,0.00243887
613,7953.92,0.50992,0.30625,0.84347,0.98312,0.94057,0.97717,0.85512,0.62181,0.32107,0.89637,0.0024265,0.0024265,0.0024265
614,7966.85,0.51712,0.3095,0.84419,0.98288,0.94057,0.97715,0.85569,0.62187,0.32155,0.89656,0.00241413,0.00241413,0.00241413
615,7980,0.52076,0.3285,0.85436,0.98279,0.94057,0.97714,0.85507,0.6217,0.3214,0.89664,0.00240175,0.00240175,0.00240175
616,7993.2,0.51203,0.31503,0.84421,0.98267,0.94057,0.97713,0.85585,0.62116,0.32151,0.89653,0.00238937,0.00238937,0.00238937
617,8006.37,0.50423,0.31173,0.84583,0.98283,0.94057,0.97717,0.8556,0.62145,0.32146,0.89653,0.002377,0.002377,0.002377
618,8019.26,0.49,0.29837,0.84498,0.98246,0.94058,0.97717,0.85574,0.62128,0.32145,0.89641,0.00236463,0.00236463,0.00236463
619,8032.24,0.50793,0.30055,0.83975,0.98246,0.94088,0.97721,0.85592,0.62098,0.32178,0.89636,0.00235225,0.00235225,0.00235225
620,8045.17,0.51052,0.30702,0.84843,0.98246,0.94086,0.97718,0.85671,0.62067,0.3219,0.89629,0.00233987,0.00233987,0.00233987
621,8058.15,0.5063,0.31117,0.85092,0.98247,0.94131,0.97725,0.8561,0.62023,0.32181,0.89619,0.0023275,0.0023275,0.0023275
622,8070.93,0.50857,0.31443,0.84792,0.98246,0.94091,0.97723,0.85573,0.62015,0.32136,0.89611,0.00231513,0.00231513,0.00231513
623,8083.8,0.51284,0.30993,0.8512,0.98246,0.94089,0.97721,0.856,0.62017,0.32113,0.89609,0.00230275,0.00230275,0.00230275
624,8096.7,0.49387,0.30015,0.83798,0.98246,0.94098,0.97727,0.85573,0.61957,0.32146,0.89598,0.00229037,0.00229037,0.00229037
625,8109.92,0.50827,0.31727,0.85085,0.98112,0.93972,0.9763,0.85635,0.61967,0.32159,0.89606,0.002278,0.002278,0.002278
626,8122.7,0.49144,0.30075,0.84676,0.98246,0.94098,0.97741,0.85637,0.61936,0.32152,0.89602,0.00226562,0.00226562,0.00226562
627,8135.51,0.50706,0.30285,0.84002,0.98111,0.93965,0.97632,0.85612,0.61959,0.32153,0.89596,0.00225325,0.00225325,0.00225325
628,8148.14,0.51212,0.31037,0.85537,0.98111,0.93959,0.97635,0.85612,0.61935,0.32115,0.89615,0.00224088,0.00224088,0.00224088
629,8160.79,0.50141,0.31298,0.84285,0.98111,0.93966,0.97665,0.85671,0.61874,0.32046,0.89574,0.0022285,0.0022285,0.0022285
630,8173.43,0.49812,0.2993,0.8499,0.98112,0.93972,0.97664,0.85708,0.61896,0.32056,0.89608,0.00221612,0.00221612,0.00221612
631,8185.9,0.494,0.29921,0.84745,0.98246,0.94101,0.97796,0.85595,0.61872,0.32037,0.89578,0.00220375,0.00220375,0.00220375
632,8198.48,0.49255,0.29918,0.8396,0.98246,0.94103,0.97793,0.85759,0.61841,0.32043,0.8957,0.00219138,0.00219138,0.00219138
633,8211.18,0.49516,0.30197,0.84202,0.98247,0.94107,0.97788,0.85674,0.61785,0.31967,0.89533,0.002179,0.002179,0.002179
634,8223.85,0.49109,0.29975,0.84649,0.98247,0.94108,0.97791,0.85648,0.61804,0.3201,0.89576,0.00216663,0.00216663,0.00216663
635,8236.55,0.48835,0.29296,0.83775,0.98247,0.94108,0.97793,0.85696,0.61766,0.32029,0.89561,0.00215425,0.00215425,0.00215425
636,8249.11,0.48824,0.29572,0.83676,0.98247,0.94107,0.97786,0.857,0.61806,0.32017,0.89575,0.00214188,0.00214188,0.00214188
637,8261.86,0.49413,0.29829,0.84241,0.98247,0.94105,0.97791,0.85652,0.61783,0.32015,0.89569,0.0021295,0.0021295,0.0021295
638,8275.07,0.4863,0.29369,0.83854,0.98247,0.94129,0.97794,0.85725,0.61765,0.32039,0.89572,0.00211713,0.00211713,0.00211713
639,8288.32,0.48492,0.29976,0.8425,0.98247,0.94135,0.97792,0.85682,0.61772,0.32011,0.89587,0.00210475,0.00210475,0.00210475
640,8301.22,0.50069,0.30462,0.83869,0.98247,0.94139,0.97797,0.85664,0.61735,0.32011,0.89576,0.00209238,0.00209238,0.00209238
641,8314.14,0.48578,0.29644,0.83994,0.98247,0.94105,0.97795,0.85691,0.61688,0.3201,0.89561,0.00208,0.00208,0.00208
642,8327.6,0.47766,0.29394,0.83925,0.98247,0.94109,0.97798,0.85725,0.61686,0.3198,0.89566,0.00206763,0.00206763,0.00206763
643,8341.23,0.49016,0.29117,0.83748,0.98247,0.94113,0.97798,0.85699,0.61679,0.31968,0.89553,0.00205525,0.00205525,0.00205525
644,8354.27,0.48667,0.29177,0.8406,0.98247,0.94114,0.97798,0.85683,0.61681,0.31939,0.89562,0.00204288,0.00204288,0.00204288
645,8367.51,0.4777,0.29196,0.84328,0.98247,0.9412,0.978,0.85638,0.61614,0.31969,0.89542,0.0020305,0.0020305,0.0020305
646,8380.22,0.50527,0.30227,0.84612,0.98247,0.94115,0.97803,0.8567,0.61588,0.3196,0.89543,0.00201812,0.00201812,0.00201812
647,8392.9,0.49649,0.30012,0.83837,0.98247,0.94118,0.97777,0.85756,0.61543,0.31949,0.89533,0.00200575,0.00200575,0.00200575
648,8405.48,0.49073,0.29887,0.8379,0.98247,0.94115,0.97783,0.85718,0.61536,0.31918,0.89528,0.00199338,0.00199338,0.00199338
649,8418.4,0.49503,0.30063,0.84706,0.98247,0.94106,0.97779,0.85685,0.61495,0.31896,0.89522,0.001981,0.001981,0.001981
650,8431.12,0.49231,0.29973,0.84085,0.98246,0.94087,0.97777,0.85767,0.61461,0.31878,0.89521,0.00196862,0.00196862,0.00196862
651,8443.91,0.49102,0.2886,0.83786,0.98246,0.94066,0.97775,0.85764,0.61431,0.31885,0.8951,0.00195625,0.00195625,0.00195625
652,8457.49,0.47832,0.28742,0.84164,0.98288,0.94057,0.9778,0.85824,0.61414,0.31861,0.89501,0.00194388,0.00194388,0.00194388
653,8470.95,0.48864,0.2911,0.83754,0.98309,0.94057,0.97773,0.85869,0.61389,0.31854,0.89483,0.0019315,0.0019315,0.0019315
654,8484.28,0.48333,0.29753,0.84289,0.98331,0.94057,0.97777,0.85874,0.61382,0.31913,0.89473,0.00191912,0.00191912,0.00191912
655,8497.49,0.48687,0.29414,0.84204,0.98348,0.94057,0.97773,0.85852,0.61411,0.31913,0.89489,0.00190675,0.00190675,0.00190675
656,8510.75,0.49069,0.29644,0.84703,0.98379,0.94091,0.97766,0.8583,0.61361,0.31906,0.89494,0.00189438,0.00189438,0.00189438
657,8523.74,0.46786,0.28194,0.83548,0.98378,0.94049,0.97777,0.85911,0.61376,0.31901,0.89509,0.001882,0.001882,0.001882
658,8536.53,0.48386,0.29633,0.84209,0.98378,0.94037,0.97773,0.85906,0.61307,0.31879,0.89503,0.00186962,0.00186962,0.00186962
659,8549.43,0.47296,0.28613,0.82985,0.98353,0.93798,0.97646,0.85907,0.61191,0.31746,0.89411,0.00185725,0.00185725,0.00185725
660,8562.33,0.47483,0.28787,0.83551,0.98244,0.93946,0.97769,0.8593,0.61311,0.31916,0.89516,0.00184488,0.00184488,0.00184488
661,8575.25,0.48712,0.29061,0.84307,0.98244,0.93959,0.97765,0.85953,0.61272,0.31959,0.89491,0.0018325,0.0018325,0.0018325
662,8588.29,0.4798,0.2859,0.83612,0.98244,0.93947,0.97766,0.85948,0.61244,0.31904,0.89496,0.00182012,0.00182012,0.00182012
663,8601.27,0.45949,0.2813,0.83262,0.98378,0.9403,0.97771,0.85951,0.61267,0.31941,0.89516,0.00180775,0.00180775,0.00180775
664,8614.1,0.46464,0.28395,0.8358,0.98378,0.94048,0.97766,0.85937,0.61254,0.31989,0.89522,0.00179538,0.00179538,0.00179538
665,8626.8,0.49456,0.29829,0.84668,0.98378,0.94055,0.97769,0.85955,0.61218,0.31903,0.89528,0.001783,0.001783,0.001783
666,8639.58,0.47982,0.29477,0.84226,0.98244,0.93979,0.97762,0.85895,0.61256,0.31941,0.89539,0.00177062,0.00177062,0.00177062
667,8652.68,0.47175,0.28621,0.83554,0.98244,0.93983,0.97761,0.85938,0.61256,0.31892,0.89577,0.00175825,0.00175825,0.00175825
668,8665.69,0.47799,0.28863,0.84661,0.9811,0.93873,0.9767,0.85889,0.61264,0.3194,0.8957,0.00174588,0.00174588,0.00174588
669,8678.75,0.47375,0.28939,0.83787,0.98245,0.94008,0.97767,0.85902,0.61242,0.31928,0.8955,0.0017335,0.0017335,0.0017335
670,8691.63,0.47398,0.28197,0.83668,0.97974,0.9374,0.97525,0.85928,0.61205,0.31947,0.89546,0.00172112,0.00172112,0.00172112
671,8704.6,0.47241,0.289,0.84584,0.98109,0.93864,0.97674,0.85972,0.61229,0.31936,0.89559,0.00170875,0.00170875,0.00170875
672,8717.5,0.47804,0.29166,0.84328,0.97974,0.93741,0.97534,0.85944,0.61172,0.31877,0.89528,0.00169638,0.00169638,0.00169638
673,8730.4,0.47848,0.29191,0.83754,0.97975,0.93744,0.97531,0.85902,0.61152,0.31895,0.89528,0.001684,0.001684,0.001684
674,8743.32,0.47977,0.29186,0.84211,0.97975,0.9375,0.97529,0.85889,0.61212,0.31949,0.8957,0.00167162,0.00167162,0.00167162
675,8757.06,0.46817,0.28029,0.83235,0.98503,0.93531,0.97684,0.85954,0.61178,0.31901,0.89552,0.00165925,0.00165925,0.00165925
676,8770.08,0.46682,0.28731,0.84222,0.98503,0.93494,0.97556,0.85977,0.6119,0.31951,0.89576,0.00164688,0.00164688,0.00164688
677,8783.15,0.47363,0.27917,0.83726,0.98577,0.93411,0.97689,0.85922,0.61149,0.31951,0.89586,0.0016345,0.0016345,0.0016345
678,8796.35,0.4795,0.28677,0.83661,0.98642,0.93411,0.97689,0.85947,0.61173,0.31965,0.89605,0.00162213,0.00162213,0.00162213
679,8809.82,0.46113,0.28527,0.83919,0.98689,0.93411,0.97557,0.85904,0.61179,0.31994,0.89595,0.00160975,0.00160975,0.00160975
680,8822.94,0.46596,0.28397,0.83143,0.98704,0.93411,0.97554,0.85917,0.61158,0.31961,0.89591,0.00159738,0.00159738,0.00159738
681,8836.2,0.4662,0.29092,0.84003,0.98673,0.93411,0.97557,0.85972,0.61142,0.31951,0.89607,0.001585,0.001585,0.001585
682,8849.55,0.46766,0.28403,0.83607,0.98696,0.93411,0.97557,0.85979,0.61161,0.32034,0.89605,0.00157263,0.00157263,0.00157263
683,8862.48,0.45474,0.27465,0.83207,0.98733,0.93411,0.97559,0.85973,0.61174,0.32025,0.89614,0.00156025,0.00156025,0.00156025
684,8875.75,0.45505,0.2738,0.82764,0.98729,0.93411,0.9756,0.859,0.6114,0.3208,0.89608,0.00154787,0.00154787,0.00154787
685,8888.9,0.46747,0.28425,0.8351,0.98736,0.93411,0.97561,0.85974,0.61151,0.3203,0.89611,0.0015355,0.0015355,0.0015355
686,8902.03,0.46519,0.28333,0.83133,0.98732,0.93411,0.97558,0.85957,0.61052,0.3207,0.89561,0.00152313,0.00152313,0.00152313
687,8915.18,0.48064,0.29905,0.84051,0.98738,0.93411,0.97559,0.85998,0.61011,0.32042,0.89546,0.00151075,0.00151075,0.00151075
688,8927.94,0.4571,0.27358,0.8282,0.98671,0.93411,0.97555,0.85941,0.60991,0.32094,0.89535,0.00149837,0.00149837,0.00149837
689,8940.98,0.46343,0.27852,0.83206,0.98638,0.93534,0.97561,0.86025,0.60965,0.32074,0.89521,0.001486,0.001486,0.001486
690,8953.83,0.45165,0.27415,0.83474,0.98637,0.93472,0.97558,0.86029,0.60991,0.3208,0.89536,0.00147363,0.00147363,0.00147363
691,8966.87,0.46965,0.2863,0.83468,0.98635,0.9354,0.97554,0.85964,0.60962,0.32054,0.89529,0.00146125,0.00146125,0.00146125
692,8979.68,0.45817,0.28063,0.83597,0.98625,0.9354,0.97549,0.86001,0.60828,0.31995,0.89408,0.00144888,0.00144888,0.00144888
693,8992.74,0.46598,0.28114,0.82984,0.98627,0.9354,0.97546,0.86025,0.60842,0.32026,0.89428,0.0014365,0.0014365,0.0014365
694,9005.61,0.45155,0.27511,0.83021,0.98619,0.9354,0.9756,0.86011,0.60833,0.31991,0.89416,0.00142413,0.00142413,0.00142413
695,9018.39,0.46365,0.28406,0.82981,0.98675,0.9354,0.97561,0.85984,0.60823,0.32027,0.89429,0.00141175,0.00141175,0.00141175
696,9030.98,0.4607,0.28029,0.83659,0.98772,0.93537,0.97562,0.86061,0.60792,0.32051,0.8942,0.00139938,0.00139938,0.00139938
697,9043.67,0.4722,0.27913,0.8435,0.97982,0.9409,0.9756,0.86089,0.60754,0.31993,0.89415,0.001387,0.001387,0.001387
698,9056.32,0.46156,0.28009,0.83611,0.97982,0.94099,0.97566,0.8602,0.60764,0.32029,0.89407,0.00137463,0.00137463,0.00137463
699,9068.92,0.45828,0.28346,0.83877,0.98127,0.94057,0.97573,0.86116,0.60748,0.32016,0.89407,0.00136225,0.00136225,0.00136225
700,9082.07,0.46322,0.28496,0.83944,0.97981,0.94071,0.97563,0.86102,0.60752,0.31978,0.89421,0.00134987,0.00134987,0.00134987
701,9094.75,0.45006,0.28305,0.83008,0.97981,0.94069,0.97563,0.86136,0.60744,0.32031,0.89425,0.0013375,0.0013375,0.0013375
702,9107.51,0.4443,0.27173,0.82855,0.97981,0.94066,0.97567,0.86135,0.6072,0.32013,0.89429,0.00132513,0.00132513,0.00132513
703,9120.47,0.44385,0.27062,0.82608,0.98126,0.94057,0.97578,0.86088,0.60735,0.32017,0.89442,0.00131275,0.00131275,0.00131275
704,9133.53,0.46327,0.28348,0.8354,0.98127,0.94057,0.97594,0.86129,0.607,0.3202,0.89418,0.00130037,0.00130037,0.00130037
705,9146.38,0.45142,0.27275,0.82909,0.98114,0.94083,0.97604,0.8609,0.60695,0.32016,0.89435,0.001288,0.001288,0.001288
706,9159.32,0.44779,0.27177,0.83999,0.98114,0.9409,0.97603,0.86102,0.60711,0.31962,0.89428,0.00127563,0.00127563,0.00127563
707,9172.07,0.46103,0.28835,0.83976,0.98172,0.94057,0.97602,0.86045,0.60675,0.31975,0.8941,0.00126325,0.00126325,0.00126325
708,9185.06,0.45724,0.27816,0.83344,0.98178,0.94057,0.97601,0.86038,0.60675,0.31955,0.89408,0.00125087,0.00125087,0.00125087
709,9197.95,0.45212,0.26684,0.83635,0.98184,0.94057,0.97594,0.86058,0.60761,0.32071,0.8948,0.0012385,0.0012385,0.0012385
710,9210.84,0.44321,0.27052,0.82479,0.98198,0.94057,0.97589,0.86056,0.60796,0.32093,0.89494,0.00122613,0.00122613,0.00122613
711,9223.7,0.43365,0.2662,0.82849,0.98214,0.94057,0.97594,0.86068,0.60777,0.32117,0.89484,0.00121375,0.00121375,0.00121375
712,9236.29,0.45951,0.27987,0.83811,0.98223,0.94057,0.97585,0.86107,0.60733,0.32104,0.89461,0.00120137,0.00120137,0.00120137
713,9248.87,0.43874,0.26776,0.82913,0.98246,0.94073,0.97579,0.86093,0.60751,0.3211,0.89475,0.001189,0.001189,0.001189
714,9261.7,0.4402,0.26629,0.83257,0.98246,0.94076,0.97583,0.86077,0.60766,0.3211,0.89471,0.00117663,0.00117663,0.00117663
715,9274.35,0.43305,0.26271,0.8314,0.98246,0.94073,0.97584,0.86023,0.60727,0.32114,0.89438,0.00116425,0.00116425,0.00116425
716,9286.87,0.45586,0.28162,0.84209,0.98246,0.94085,0.97585,0.86082,0.60712,0.32174,0.89442,0.00115187,0.00115187,0.00115187
717,9299.4,0.4429,0.27249,0.82937,0.98246,0.94085,0.97584,0.86068,0.60694,0.32202,0.89434,0.0011395,0.0011395,0.0011395
718,9312.03,0.42844,0.2669,0.83127,0.98246,0.94095,0.9758,0.86085,0.60689,0.3222,0.89419,0.00112713,0.00112713,0.00112713
719,9324.73,0.44041,0.26965,0.82819,0.98246,0.94085,0.97578,0.86117,0.6068,0.32167,0.89414,0.00111475,0.00111475,0.00111475
720,9337.37,0.44651,0.27542,0.83711,0.98246,0.94076,0.97581,0.86121,0.60634,0.32277,0.89393,0.00110237,0.00110237,0.00110237
721,9349.96,0.44671,0.27366,0.83256,0.98246,0.94079,0.97584,0.86091,0.60554,0.32164,0.89317,0.00109,0.00109,0.00109
722,9362.5,0.4365,0.26245,0.83201,0.98246,0.94072,0.97583,0.86235,0.60643,0.32269,0.89382,0.00107763,0.00107763,0.00107763
723,9375.23,0.45753,0.27822,0.8472,0.98246,0.94073,0.97579,0.86187,0.60648,0.32294,0.89407,0.00106525,0.00106525,0.00106525
724,9387.8,0.42342,0.25689,0.82422,0.98247,0.94114,0.97579,0.86114,0.6062,0.32246,0.89382,0.00105287,0.00105287,0.00105287
725,9400.38,0.44285,0.27508,0.82948,0.98247,0.9412,0.97575,0.86191,0.60643,0.32276,0.89417,0.0010405,0.0010405,0.0010405
726,9413.01,0.43578,0.27017,0.82851,0.98247,0.94137,0.97582,0.86245,0.60587,0.32314,0.89373,0.00102812,0.00102812,0.00102812
727,9425.79,0.43787,0.26505,0.83211,0.98247,0.94136,0.97585,0.86291,0.60565,0.32282,0.89391,0.00101575,0.00101575,0.00101575
728,9438.58,0.4328,0.26517,0.83154,0.98333,0.94057,0.97579,0.86224,0.60584,0.32291,0.89404,0.00100338,0.00100338,0.00100338
729,9451.27,0.45051,0.27822,0.83771,0.98339,0.94057,0.97578,0.86182,0.60572,0.3234,0.89419,0.000991,0.000991,0.000991
730,9464.22,0.438,0.27377,0.83159,0.98379,0.94091,0.97581,0.86301,0.6058,0.32275,0.89409,0.000978625,0.000978625,0.000978625
731,9476.95,0.43287,0.26933,0.8272,0.98379,0.94094,0.97578,0.86376,0.60542,0.32306,0.89398,0.00096625,0.00096625,0.00096625
732,9489.6,0.43277,0.27155,0.83003,0.98379,0.94107,0.97527,0.86263,0.60571,0.32328,0.89416,0.000953875,0.000953875,0.000953875
733,9502.22,0.45198,0.27051,0.8311,0.98379,0.94098,0.97529,0.86236,0.60562,0.3235,0.89409,0.0009415,0.0009415,0.0009415
734,9515.22,0.43558,0.26911,0.82982,0.98379,0.94079,0.97534,0.86229,0.60521,0.32327,0.89393,0.000929125,0.000929125,0.000929125
735,9527.93,0.44233,0.27217,0.8275,0.98379,0.94078,0.97533,0.8627,0.60528,0.32403,0.89401,0.00091675,0.00091675,0.00091675
736,9540.72,0.43013,0.26409,0.82869,0.98378,0.94049,0.97535,0.86202,0.60517,0.32344,0.89403,0.000904375,0.000904375,0.000904375
737,9553.82,0.4373,0.26811,0.83961,0.98378,0.94061,0.97537,0.86312,0.60527,0.32288,0.89412,0.000892,0.000892,0.000892
738,9566.88,0.44447,0.27489,0.83505,0.98378,0.94017,0.97538,0.86292,0.60502,0.32302,0.8941,0.000879625,0.000879625,0.000879625
739,9579.81,0.44736,0.27824,0.83721,0.98378,0.94012,0.9754,0.8629,0.60503,0.32318,0.8942,0.00086725,0.00086725,0.00086725
740,9592.6,0.44322,0.26999,0.83189,0.98378,0.94011,0.97547,0.86211,0.60465,0.32316,0.89409,0.000854875,0.000854875,0.000854875
741,9605.31,0.42196,0.26254,0.82333,0.98378,0.94029,0.9754,0.86268,0.60462,0.32329,0.89414,0.0008425,0.0008425,0.0008425
742,9617.92,0.42895,0.26197,0.82791,0.98379,0.94186,0.97549,0.86265,0.60435,0.32311,0.89404,0.000830125,0.000830125,0.000830125
743,9631.26,0.42648,0.25325,0.82702,0.98371,0.94186,0.9755,0.86282,0.60418,0.32314,0.89406,0.00081775,0.00081775,0.00081775
