epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,2177.95,1.06335,0.63169,1.04584,0.94196,0.91602,0.97311,0.7119,0.98417,0.49571,1.0217,0.007921,0.007921,0.007921
170,2190.5,1.05279,0.64758,1.02659,0.92822,0.92377,0.96846,0.71224,0.99622,0.49771,1.02828,0.00790863,0.00790863,0.00790863
171,2202.99,1.0308,0.64377,1.02021,0.94334,0.91344,0.97116,0.71811,0.99042,0.4983,1.02344,0.00789625,0.00789625,0.00789625
172,2215.6,1.01063,0.61051,1.02719,0.96335,0.89276,0.968,0.71424,0.98559,0.50449,1.02457,0.00788388,0.00788388,0.00788388
173,2228.36,1.06204,0.63484,1.03447,0.95613,0.90112,0.96928,0.71327,0.99101,0.50607,1.02255,0.0078715,0.0078715,0.0078715
174,2240.94,1.04531,0.61758,1.03383,0.95365,0.90383,0.97155,0.71808,0.98455,0.49773,1.02003,0.00785912,0.00785912,0.00785912
175,2253.29,1.05225,0.62251,1.03453,0.94116,0.90698,0.96981,0.71788,0.98179,0.50156,1.01875,0.00784675,0.00784675,0.00784675
176,2265.57,1.02309,0.61027,1.02213,0.94072,0.92254,0.968,0.71772,0.97885,0.49841,1.01527,0.00783438,0.00783438,0.00783438
177,2277.87,1.03385,0.60135,1.01881,0.95482,0.91085,0.96869,0.71646,0.98363,0.49106,1.0176,0.007822,0.007822,0.007822
178,2290.44,1.03825,0.6167,1.01768,0.94823,0.91731,0.96942,0.71965,0.9785,0.49549,1.01327,0.00780963,0.00780963,0.00780963
179,2302.89,1.02132,0.62238,1.02471,0.95658,0.91344,0.96636,0.7221,0.97125,0.49221,1.01241,0.00779725,0.00779725,0.00779725
180,2315.26,1.04264,0.63095,1.03363,0.94236,0.9186,0.96796,0.72415,0.96264,0.49207,1.00568,0.00778488,0.00778488,0.00778488
181,2327.72,1.04446,0.62376,1.03095,0.95214,0.92119,0.97068,0.72466,0.96227,0.48583,1.00581,0.0077725,0.0077725,0.0077725
182,2340.26,1.06325,0.63777,1.03909,0.94986,0.93016,0.9728,0.72691,0.96636,0.48007,1.00803,0.00776013,0.00776013,0.00776013
